Pokemon,Generation,Color,Moves,Versions
regice-7,7,0x99FFFF,"[['1', 'Bulldoze', 'Ground', '60', '100'], ['1', 'Charge Beam', 'Electric', '50', '90'], ['1', 'Explosion', 'Normal', '250', '100'], ['1', 'Icy Wind', 'Ice', '55', '95'], ['1', 'Stomp', 'Normal', '65', '100'], ['7', 'Icy Wind', 'Ice', '55', '95'], ['13', 'Charge Beam', 'Electric', '50', '90'], ['19', 'Bulldoze', 'Ground', '60', '100'], ['25', 'Curse', 'Ghost', '--', '--'], ['31', 'Ancient Power', 'Rock', '60', '100'], ['37', 'Amnesia', 'Psychic', '--', '--'], ['43', 'Ice Beam', 'Ice', '90', '100'], ['49', 'Hammer Arm', 'Fighting', '100', '90'], ['55', 'Lock-On', 'Normal', '--', '--'], ['55', 'Zap Cannon', 'Electric', '120', '50'], ['61', 'Superpower', 'Fighting', '120', '100'], ['67', 'Hyper Beam', 'Normal', '150', '90']]","['Pokémon Sun', 'Pokémon Moon']"
registeel-7,7,0x999999,"[['1', 'Bulldoze', 'Ground', '60', '100'], ['1', 'Charge Beam', 'Electric', '50', '90'], ['1', 'Explosion', 'Normal', '250', '100'], ['1', 'Metal Claw', 'Steel', '50', '95'], ['1', 'Stomp', 'Normal', '65', '100'], ['7', 'Metal Claw', 'Steel', '50', '95'], ['13', 'Charge Beam', 'Electric', '50', '90'], ['19', 'Bulldoze', 'Ground', '60', '100'], ['25', 'Curse', 'Ghost', '--', '--'], ['31', 'Ancient Power', 'Rock', '60', '100'], ['37', 'Amnesia', 'Psychic', '--', '--'], ['37', 'Iron Defense', 'Steel', '--', '--'], ['43', 'Flash Cannon', 'Steel', '80', '100'], ['43', 'Iron Head', 'Steel', '80', '100'], ['49', 'Hammer Arm', 'Fighting', '100', '90'], ['55', 'Lock-On', 'Normal', '--', '--'], ['55', 'Zap Cannon', 'Electric', '120', '50'], ['61', 'Superpower', 'Fighting', '120', '100'], ['67', 'Hyper Beam', 'Normal', '150', '90']]","['Pokémon Sun', 'Pokémon Moon']"
latias-7,7,0x003399,"[['1', 'Healing Wish', 'Psychic', '--', '--'], ['1', 'Helping Hand', 'Normal', '--', '--'], ['1', 'Psywave', 'Psychic', '--', '80'], ['1', 'Safeguard', 'Normal', '--', '--'], ['1', 'Wish', 'Normal', '--', '--'], ['4', 'Water Sport', 'Water', '--', '--'], ['7', 'Charm', 'Fairy', '--', '100'], ['10', 'Stored Power', 'Psychic', '20', '100'], ['13', 'Refresh', 'Normal', '--', '--'], ['16', 'Heal Pulse', 'Psychic', '--', '--'], ['20', 'Dragon Breath', 'Dragon', '60', '100'], ['24', 'Mist Ball', 'Psychic', '70', '100'], ['28', 'Psycho Shift', 'Psychic', '--', '90'], ['32', 'Recover', 'Normal', '--', '--'], ['36', 'Reflect Type', 'Normal', '--', '--'], ['41', 'Zen Headbutt', 'Psychic', '80', '90'], ['46', 'Guard Split', 'Psychic', '--', '--'], ['51', 'Psychic', 'Psychic', '90', '100'], ['56', 'Dragon Pulse', 'Dragon', '85', '100'], ['61', 'Healing Wish', 'Psychic', '--', '--']]","['Pokémon Sun', 'Pokémon Moon']"
latios-7,7,0x003399,"[['1', 'Heal Block', 'Psychic', '--', '--'], ['1', 'Helping Hand', 'Normal', '--', '--'], ['1', 'Memento', 'Dark', '--', '100'], ['1', 'Psywave', 'Psychic', '--', '80'], ['1', 'Safeguard', 'Normal', '--', '--'], ['4', 'Protect', 'Normal', '--', '--'], ['7', 'Dragon Dance', 'Dragon', '--', '--'], ['10', 'Stored Power', 'Psychic', '20', '100'], ['13', 'Refresh', 'Normal', '--', '--'], ['16', 'Heal Pulse', 'Psychic', '--', '--'], ['20', 'Dragon Breath', 'Dragon', '60', '100'], ['24', 'Luster Purge', 'Psychic', '70', '100'], ['28', 'Psycho Shift', 'Psychic', '--', '90'], ['32', 'Recover', 'Normal', '--', '--'], ['36', 'Telekinesis', 'Psychic', '--', '--'], ['41', 'Zen Headbutt', 'Psychic', '80', '90'], ['46', 'Power Split', 'Psychic', '--', '--'], ['51', 'Psychic', 'Psychic', '90', '100'], ['56', 'Dragon Pulse', 'Dragon', '85', '100'], ['61', 'Memento', 'Dark', '--', '100']]","['Pokémon Sun', 'Pokémon Moon']"
kyogre-7,7,0x3399FF,"[['1', 'Ancient Power', 'Rock', '60', '100'], ['1', 'Water Pulse', 'Water', '60', '100'], ['5', 'Scary Face', 'Normal', '--', '100'], ['15', 'Aqua Tail', 'Water', '90', '90'], ['20', 'Body Slam', 'Normal', '85', '100'], ['30', 'Aqua Ring', 'Water', '--', '--'], ['35', 'Ice Beam', 'Ice', '90', '100'], ['45', 'Origin Pulse', 'Water', '110', '85'], ['50', 'Calm Mind', 'Psychic', '--', '--'], ['60', 'Muddy Water', 'Water', '90', '85'], ['65', 'Sheer Cold', 'Ice', '--', '--'], ['75', 'Hydro Pump', 'Water', '110', '80'], ['80', 'Double-Edge', 'Normal', '120', '100'], ['90', 'Water Spout', 'Water', '150', '100']]","['Pokémon Sun', 'Pokémon Moon']"
groudon-7,7,0xFFCC33,"[['1', 'Ancient Power', 'Rock', '60', '100'], ['1', 'Mud Shot', 'Ground', '55', '95'], ['5', 'Scary Face', 'Normal', '--', '100'], ['15', 'Earth Power', 'Ground', '90', '100'], ['20', 'Lava Plume', 'Fire', '80', '100'], ['30', 'Rest', 'Psychic', '--', '--'], ['35', 'Earthquake', 'Ground', '100', '100'], ['45', 'Precipice Blades', 'Ground', '120', '85'], ['50', 'Bulk Up', 'Fighting', '--', '--'], ['60', 'Solar Beam', 'Grass', '120', '100'], ['65', 'Fissure', 'Ground', '--', '--'], ['75', 'Fire Blast', 'Fire', '110', '85'], ['80', 'Hammer Arm', 'Fighting', '100', '90'], ['90', 'Eruption', 'Fire', '150', '100']]","['Pokémon Sun', 'Pokémon Moon']"
rayquaza-7,7,0x003399,"[['1', 'Twister', 'Dragon', '40', '100'], ['5', 'Scary Face', 'Normal', '--', '100'], ['15', 'Ancient Power', 'Rock', '60', '100'], ['20', 'Crunch', 'Dark', '80', '100'], ['30', 'Air Slash', 'Flying', '75', '95'], ['35', 'Rest', 'Psychic', '--', '--'], ['45', 'Extreme Speed', 'Normal', '80', '100'], ['50', 'Dragon Pulse', 'Dragon', '85', '100'], ['60', 'Dragon Dance', 'Dragon', '--', '--'], ['65', 'Fly', 'Flying', '90', '95'], ['75', 'Hyper Voice', 'Normal', '90', '100'], ['80', 'Outrage', 'Dragon', '120', '100'], ['90', 'Hyper Beam', 'Normal', '150', '90']]","['Pokémon Sun', 'Pokémon Moon']"
jirachi-7,7,0x999999,"[['1', 'Confusion', 'Psychic', '50', '100'], ['1', 'Wish', 'Normal', '--', '--'], ['5', 'Rest', 'Psychic', '--', '--'], ['10', 'Swift', 'Normal', '60', '--'], ['15', 'Helping Hand', 'Normal', '--', '--'], ['20', 'Psychic', 'Psychic', '90', '100'], ['25', 'Refresh', 'Normal', '--', '--'], ['30', 'Rest', 'Psychic', '--', '--'], ['35', 'Zen Headbutt', 'Psychic', '80', '90'], ['40', 'Double-Edge', 'Normal', '120', '100'], ['45', 'Gravity', 'Psychic', '--', '--'], ['50', 'Healing Wish', 'Psychic', '--', '--'], ['55', 'Future Sight', 'Psychic', '120', '100'], ['60', 'Cosmic Power', 'Psychic', '--', '--'], ['65', 'Last Resort', 'Normal', '140', '100'], ['70', 'Doom Desire', 'Steel', '140', '100']]","['Pokémon Sun', 'Pokémon Moon']"
deoxys-7,7,0xFF3399,"[['1', 'Leer', 'Normal', '--', '100'], ['1', 'Wrap', 'Normal', '15', '90'], ['7', 'Night Shade', 'Ghost', '--', '100'], ['13', 'Teleport', 'Psychic', '--', '--'], ['19', 'Knock Off', 'Dark', '65', '100'], ['25', 'Pursuit', 'Dark', '40', '100'], ['31', 'Psychic', 'Psychic', '90', '100'], ['37', 'Snatch', 'Dark', '--', '--'], ['43', 'Psycho Shift', 'Psychic', '--', '90'], ['49', 'Zen Headbutt', 'Psychic', '80', '90'], ['55', 'Cosmic Power', 'Psychic', '--', '--'], ['61', 'Recover', 'Normal', '--', '--'], ['67', 'Psycho Boost', 'Psychic', '140', '90'], ['73', 'Hyper Beam', 'Normal', '150', '90']]","['Pokémon Sun', 'Pokémon Moon']"
turtwig-7,7,0x33FF00,"[['1', 'Tackle', 'Normal', '40', '100'], ['5', 'Withdraw', 'Water', '--', '--'], ['9', 'Absorb', 'Grass', '20', '100'], ['13', 'Razor Leaf', 'Grass', '55', '95'], ['17', 'Curse', 'Ghost', '--', '--'], ['21', 'Bite', 'Dark', '60', '100'], ['25', 'Mega Drain', 'Grass', '40', '100'], ['29', 'Leech Seed', 'Grass', '--', '90'], ['33', 'Synthesis', 'Grass', '--', '--'], ['37', 'Crunch', 'Dark', '80', '100'], ['41', 'Giga Drain', 'Grass', '75', '100'], ['45', 'Leaf Storm', 'Grass', '130', '90']]","['Pokémon Sun', 'Pokémon Moon']"
grotle-7,7,0x33FF00,"[['1', 'Absorb', 'Grass', '20', '100'], ['1', 'Tackle', 'Normal', '40', '100'], ['1', 'Withdraw', 'Water', '--', '--'], ['5', 'Withdraw', 'Water', '--', '--'], ['9', 'Absorb', 'Grass', '20', '100'], ['13', 'Razor Leaf', 'Grass', '55', '95'], ['17', 'Curse', 'Ghost', '--', '--'], ['22', 'Bite', 'Dark', '60', '100'], ['27', 'Mega Drain', 'Grass', '40', '100'], ['32', 'Leech Seed', 'Grass', '--', '90'], ['37', 'Synthesis', 'Grass', '--', '--'], ['42', 'Crunch', 'Dark', '80', '100'], ['47', 'Giga Drain', 'Grass', '75', '100'], ['52', 'Leaf Storm', 'Grass', '130', '90']]","['Pokémon Sun', 'Pokémon Moon']"
torterra-7,7,0x33FF00,"[['1', 'Absorb', 'Grass', '20', '100'], ['1', 'Earthquake', 'Ground', '100', '100'], ['1', 'Razor Leaf', 'Grass', '55', '95'], ['1', 'Tackle', 'Normal', '40', '100'], ['1', 'Withdraw', 'Water', '--', '--'], ['1', 'Wood Hammer', 'Grass', '120', '100'], ['5', 'Withdraw', 'Water', '--', '--'], ['9', 'Absorb', 'Grass', '20', '100'], ['13', 'Razor Leaf', 'Grass', '55', '95'], ['17', 'Curse', 'Ghost', '--', '--'], ['22', 'Bite', 'Dark', '60', '100'], ['27', 'Mega Drain', 'Grass', '40', '100'], ['33', 'Leech Seed', 'Grass', '--', '90'], ['39', 'Synthesis', 'Grass', '--', '--'], ['45', 'Crunch', 'Dark', '80', '100'], ['51', 'Giga Drain', 'Grass', '75', '100'], ['57', 'Leaf Storm', 'Grass', '130', '90']]","['Pokémon Sun', 'Pokémon Moon']"
chimchar-7,7,0xFF6600,"[['1', 'Leer', 'Normal', '--', '100'], ['1', 'Scratch', 'Normal', '40', '100'], ['7', 'Ember', 'Fire', '40', '100'], ['9', 'Taunt', 'Dark', '--', '100'], ['15', 'Fury Swipes', 'Normal', '18', '80'], ['17', 'Flame Wheel', 'Fire', '60', '100'], ['23', 'Nasty Plot', 'Dark', '--', '--'], ['25', 'Torment', 'Dark', '--', '100'], ['31', 'Facade', 'Normal', '70', '100'], ['33', 'Fire Spin', 'Fire', '35', '85'], ['39', 'Acrobatics', 'Flying', '55', '100'], ['41', 'Slack Off', 'Normal', '--', '--'], ['47', 'Flamethrower', 'Fire', '90', '100']]","['Pokémon Sun', 'Pokémon Moon']"
monferno-7,7,0xFF6600,"[['1', 'Ember', 'Fire', '40', '100'], ['1', 'Leer', 'Normal', '--', '100'], ['1', 'Mach Punch', 'Fighting', '40', '100'], ['1', 'Scratch', 'Normal', '40', '100'], ['7', 'Ember', 'Fire', '40', '100'], ['9', 'Taunt', 'Dark', '--', '100'], ['16', 'Fury Swipes', 'Normal', '18', '80'], ['19', 'Flame Wheel', 'Fire', '60', '100'], ['26', 'Feint', 'Normal', '30', '100'], ['29', 'Torment', 'Dark', '--', '100'], ['36', 'Close Combat', 'Fighting', '120', '100'], ['39', 'Fire Spin', 'Fire', '35', '85'], ['46', 'Acrobatics', 'Flying', '55', '100'], ['49', 'Slack Off', 'Normal', '--', '--'], ['56', 'Flare Blitz', 'Fire', '120', '100']]","['Pokémon Sun', 'Pokémon Moon']"
infernape-7,7,0xFF6600,"[['1', 'Close Combat', 'Fighting', '120', '100'], ['1', 'Ember', 'Fire', '40', '100'], ['1', 'Flare Blitz', 'Fire', '120', '100'], ['1', 'Leer', 'Normal', '--', '100'], ['1', 'Mach Punch', 'Fighting', '40', '100'], ['1', 'Scratch', 'Normal', '40', '100'], ['1', 'Taunt', 'Dark', '--', '100'], ['7', 'Ember', 'Fire', '40', '100'], ['9', 'Taunt', 'Dark', '--', '100'], ['16', 'Fury Swipes', 'Normal', '18', '80'], ['19', 'Flame Wheel', 'Fire', '60', '100'], ['26', 'Feint', 'Normal', '30', '100'], ['29', 'Punishment', 'Dark', '--', '100'], ['42', 'Fire Spin', 'Fire', '35', '85'], ['52', 'Acrobatics', 'Flying', '55', '100'], ['58', 'Calm Mind', 'Psychic', '--', '--'], ['68', 'Flare Blitz', 'Fire', '120', '100']]","['Pokémon Sun', 'Pokémon Moon']"
piplup-7,7,0x3399FF,"[['1', 'Pound', 'Normal', '40', '100'], ['4', 'Growl', 'Normal', '--', '100'], ['8', 'Bubble', 'Water', '40', '100'], ['11', 'Water Sport', 'Water', '--', '--'], ['15', 'Peck', 'Flying', '35', '100'], ['18', 'Bubble Beam', 'Water', '65', '100'], ['22', 'Bide', 'Normal', '--', '--'], ['25', 'Fury Attack', 'Normal', '15', '85'], ['29', 'Brine', 'Water', '65', '100'], ['32', 'Whirlpool', 'Water', '35', '85'], ['36', 'Mist', 'Ice', '--', '--'], ['39', 'Drill Peck', 'Flying', '80', '100'], ['43', 'Hydro Pump', 'Water', '110', '80']]","['Pokémon Sun', 'Pokémon Moon']"
prinplup-7,7,0x3399FF,"[['1', 'Bubble', 'Water', '40', '100'], ['1', 'Growl', 'Normal', '--', '100'], ['1', 'Metal Claw', 'Steel', '50', '95'], ['1', 'Tackle', 'Normal', '40', '100'], ['4', 'Growl', 'Normal', '--', '100'], ['8', 'Bubble', 'Water', '40', '100'], ['11', 'Water Sport', 'Water', '--', '--'], ['15', 'Peck', 'Flying', '35', '100'], ['19', 'Bubble Beam', 'Water', '65', '100'], ['24', 'Bide', 'Normal', '--', '--'], ['28', 'Fury Attack', 'Normal', '15', '85'], ['33', 'Brine', 'Water', '65', '100'], ['37', 'Whirlpool', 'Water', '35', '85'], ['42', 'Mist', 'Ice', '--', '--'], ['46', 'Drill Peck', 'Flying', '80', '100'], ['50', 'Hydro Pump', 'Water', '110', '80']]","['Pokémon Sun', 'Pokémon Moon']"
empoleon-7,7,0x3399FF,"[['1', 'Aqua Jet', 'Water', '40', '100'], ['1', 'Bubble', 'Water', '40', '100'], ['1', 'Growl', 'Normal', '--', '100'], ['1', 'Metal Claw', 'Steel', '50', '95'], ['1', 'Tackle', 'Normal', '40', '100'], ['4', 'Growl', 'Normal', '--', '100'], ['8', 'Bubble', 'Water', '40', '100'], ['11', 'Swords Dance', 'Normal', '--', '--'], ['15', 'Peck', 'Flying', '35', '100'], ['19', 'Bubble Beam', 'Water', '65', '100'], ['24', 'Swagger', 'Normal', '--', '85'], ['28', 'Fury Attack', 'Normal', '15', '85'], ['33', 'Brine', 'Water', '65', '100'], ['39', 'Whirlpool', 'Water', '35', '85'], ['46', 'Mist', 'Ice', '--', '--'], ['52', 'Drill Peck', 'Flying', '80', '100'], ['59', 'Hydro Pump', 'Water', '110', '80']]","['Pokémon Sun', 'Pokémon Moon']"
starly-7,7,0x999966,"[['1', 'Growl', 'Normal', '--', '100'], ['1', 'Tackle', 'Normal', '40', '100'], ['5', 'Quick Attack', 'Normal', '40', '100'], ['9', 'Wing Attack', 'Flying', '60', '100'], ['13', 'Double Team', 'Normal', '--', '--'], ['17', 'Endeavor', 'Normal', '--', '100'], ['21', 'Whirlwind', 'Normal', '--', '--'], ['25', 'Aerial Ace', 'Flying', '60', '--'], ['29', 'Take Down', 'Normal', '90', '85'], ['33', 'Agility', 'Psychic', '--', '--'], ['37', 'Brave Bird', 'Flying', '120', '100'], ['41', 'Final Gambit', 'Fighting', '--', '100']]","['Pokémon Sun', 'Pokémon Moon']"
staravia-7,7,0x999966,"[['1', 'Growl', 'Normal', '--', '100'], ['1', 'Quick Attack', 'Normal', '40', '100'], ['1', 'Tackle', 'Normal', '40', '100'], ['5', 'Quick Attack', 'Normal', '40', '100'], ['9', 'Wing Attack', 'Flying', '60', '100'], ['13', 'Double Team', 'Normal', '--', '--'], ['18', 'Endeavor', 'Normal', '--', '100'], ['23', 'Whirlwind', 'Normal', '--', '--'], ['28', 'Aerial Ace', 'Flying', '60', '--'], ['33', 'Take Down', 'Normal', '90', '85'], ['38', 'Agility', 'Psychic', '--', '--'], ['43', 'Brave Bird', 'Flying', '120', '100'], ['48', 'Final Gambit', 'Fighting', '--', '100']]","['Pokémon Sun', 'Pokémon Moon']"
staraptor-7,7,0x999966,"[['1', 'Close Combat', 'Fighting', '120', '100'], ['1', 'Growl', 'Normal', '--', '100'], ['1', 'Quick Attack', 'Normal', '40', '100'], ['1', 'Tackle', 'Normal', '40', '100'], ['1', 'Wing Attack', 'Flying', '60', '100'], ['5', 'Quick Attack', 'Normal', '40', '100'], ['9', 'Wing Attack', 'Flying', '60', '100'], ['13', 'Double Team', 'Normal', '--', '--'], ['18', 'Endeavor', 'Normal', '--', '100'], ['23', 'Whirlwind', 'Normal', '--', '--'], ['28', 'Aerial Ace', 'Flying', '60', '--'], ['33', 'Take Down', 'Normal', '90', '85'], ['41', 'Agility', 'Psychic', '--', '--'], ['49', 'Brave Bird', 'Flying', '120', '100'], ['57', 'Final Gambit', 'Fighting', '--', '100']]","['Pokémon Sun', 'Pokémon Moon']"
bidoof-7,7,0x999966,"[['1', 'Growl', 'Normal', '--', '100'], ['1', 'Tackle', 'Normal', '40', '100'], ['5', 'Defense Curl', 'Normal', '--', '--'], ['9', 'Rollout', 'Rock', '30', '90'], ['13', 'Headbutt', 'Normal', '70', '100'], ['17', 'Hyper Fang', 'Normal', '80', '90'], ['21', 'Yawn', 'Normal', '--', '--'], ['25', 'Crunch', 'Dark', '80', '100'], ['29', 'Take Down', 'Normal', '90', '85'], ['33', 'Super Fang', 'Normal', '--', '90'], ['37', 'Swords Dance', 'Normal', '--', '--'], ['41', 'Amnesia', 'Psychic', '--', '--'], ['45', 'Superpower', 'Fighting', '120', '100'], ['49', 'Curse', 'Ghost', '--', '--']]","['Pokémon Sun', 'Pokémon Moon']"
bibarel-7,7,0x999966,"[['1', 'Aqua Jet', 'Water', '40', '100'], ['1', 'Growl', 'Normal', '--', '100'], ['1', 'Rototiller', 'Ground', '--', '--'], ['1', 'Tackle', 'Normal', '40', '100'], ['1', 'Water Gun', 'Water', '40', '100'], ['5', 'Defense Curl', 'Normal', '--', '--'], ['9', 'Rollout', 'Rock', '30', '90'], ['13', 'Headbutt', 'Normal', '70', '100'], ['18', 'Hyper Fang', 'Normal', '80', '90'], ['23', 'Yawn', 'Normal', '--', '--'], ['28', 'Crunch', 'Dark', '80', '100'], ['33', 'Take Down', 'Normal', '90', '85'], ['38', 'Super Fang', 'Normal', '--', '90'], ['43', 'Swords Dance', 'Normal', '--', '--'], ['48', 'Amnesia', 'Psychic', '--', '--'], ['53', 'Superpower', 'Fighting', '120', '100'], ['58', 'Curse', 'Ghost', '--', '--']]","['Pokémon Sun', 'Pokémon Moon']"
kricketot-7,7,0x669900,"[['1', 'Bide', 'Normal', '--', '--'], ['1', 'Growl', 'Normal', '--', '100'], ['6', 'Struggle Bug', 'Bug', '50', '100'], ['16', 'Bug Bite', 'Bug', '60', '100']]","['Pokémon Sun', 'Pokémon Moon']"
kricketune-7,7,0x669900,"[['1', 'Bide', 'Normal', '--', '--'], ['1', 'Fury Cutter', 'Bug', '40', '95'], ['1', 'Growl', 'Normal', '--', '100'], ['14', 'Absorb', 'Grass', '20', '100'], ['18', 'Sing', 'Normal', '--', '55'], ['22', 'Focus Energy', 'Normal', '--', '--'], ['26', 'Slash', 'Normal', '70', '100'], ['30', 'X-Scissor', 'Bug', '80', '100'], ['34', 'Screech', 'Normal', '--', '85'], ['36', 'Fell Stinger', 'Bug', '50', '100'], ['38', 'Taunt', 'Dark', '--', '100'], ['42', 'Night Slash', 'Dark', '70', '100'], ['44', 'Sticky Web', 'Bug', '--', '--'], ['46', 'Bug Buzz', 'Bug', '90', '100'], ['50', 'Perish Song', 'Normal', '--', '--']]","['Pokémon Sun', 'Pokémon Moon']"
shinx-7,7,0xFFFF00,"[['1', 'Tackle', 'Normal', '40', '100'], ['5', 'Leer', 'Normal', '--', '100'], ['9', 'Charge', 'Electric', '--', '--'], ['11', 'Baby-Doll Eyes', 'Fairy', '--', '100'], ['13', 'Spark', 'Electric', '65', '100'], ['17', 'Bite', 'Dark', '60', '100'], ['21', 'Roar', 'Normal', '--', '--'], ['25', 'Swagger', 'Normal', '--', '85'], ['29', 'Thunder Fang', 'Electric', '65', '95'], ['33', 'Crunch', 'Dark', '80', '100'], ['37', 'Scary Face', 'Normal', '--', '100'], ['41', 'Discharge', 'Electric', '80', '100'], ['45', 'Wild Charge', 'Electric', '90', '100']]","['Pokémon Sun', 'Pokémon Moon']"
luxio-7,7,0xFFFF00,"[['1', 'Leer', 'Normal', '--', '100'], ['1', 'Tackle', 'Normal', '40', '100'], ['5', 'Leer', 'Normal', '--', '100'], ['9', 'Charge', 'Electric', '--', '--'], ['13', 'Spark', 'Electric', '65', '100'], ['18', 'Bite', 'Dark', '60', '100'], ['23', 'Roar', 'Normal', '--', '--'], ['28', 'Swagger', 'Normal', '--', '85'], ['33', 'Thunder Fang', 'Electric', '65', '95'], ['38', 'Crunch', 'Dark', '80', '100'], ['43', 'Scary Face', 'Normal', '--', '100'], ['48', 'Discharge', 'Electric', '80', '100'], ['53', 'Wild Charge', 'Electric', '90', '100']]","['Pokémon Sun', 'Pokémon Moon']"
luxray-7,7,0xFFFF00,"[['1', 'Charge', 'Electric', '--', '--'], ['1', 'Electric Terrain', 'Electric', '--', '--'], ['1', 'Leer', 'Normal', '--', '100'], ['1', 'Tackle', 'Normal', '40', '100'], ['5', 'Leer', 'Normal', '--', '100'], ['9', 'Charge', 'Electric', '--', '--'], ['13', 'Spark', 'Electric', '65', '100'], ['18', 'Bite', 'Dark', '60', '100'], ['23', 'Roar', 'Normal', '--', '--'], ['28', 'Swagger', 'Normal', '--', '85'], ['35', 'Thunder Fang', 'Electric', '65', '95'], ['42', 'Crunch', 'Dark', '80', '100'], ['49', 'Scary Face', 'Normal', '--', '100'], ['56', 'Discharge', 'Electric', '80', '100'], ['63', 'Wild Charge', 'Electric', '90', '100'], ['67', 'Electric Terrain', 'Electric', '--', '--']]","['Pokémon Sun', 'Pokémon Moon']"
budew-7,7,0x33FF00,"[['1', 'Absorb', 'Grass', '20', '100'], ['4', 'Growth', 'Normal', '--', '--'], ['7', 'Water Sport', 'Water', '--', '--'], ['10', 'Stun Spore', 'Grass', '--', '75'], ['13', 'Mega Drain', 'Grass', '40', '100'], ['16', 'Worry Seed', 'Grass', '--', '100']]","['Pokémon Sun', 'Pokémon Moon']"
roserade-7,7,0x33FF00,"[['1', 'Grassy Terrain', 'Grass', '--', '--'], ['1', 'Magical Leaf', 'Grass', '60', '--'], ['1', 'Mega Drain', 'Grass', '40', '100'], ['1', 'Poison Sting', 'Poison', '15', '100'], ['1', 'Sweet Scent', 'Normal', '--', '--'], ['1', 'Venom Drench', 'Poison', '--', '100'], ['1', 'Weather Ball', 'Normal', '50', '100']]","['Pokémon Sun', 'Pokémon Moon']"
cranidos-7,7,0xCC9966,"[['1', 'Headbutt', 'Normal', '70', '100'], ['1', 'Leer', 'Normal', '--', '100'], ['6', 'Focus Energy', 'Normal', '--', '--'], ['10', 'Pursuit', 'Dark', '40', '100'], ['15', 'Take Down', 'Normal', '90', '85'], ['19', 'Scary Face', 'Normal', '--', '100'], ['24', 'Assurance', 'Dark', '60', '100'], ['28', 'Chip Away', 'Normal', '70', '100'], ['33', 'Ancient Power', 'Rock', '60', '100'], ['37', 'Zen Headbutt', 'Psychic', '80', '90'], ['42', 'Screech', 'Normal', '--', '85'], ['46', 'Head Smash', 'Rock', '150', '80']]","['Pokémon Sun', 'Pokémon Moon']"
rampardos-7,7,0xCC9966,"[['1', 'Endeavor', 'Normal', '--', '100'], ['1', 'Focus Energy', 'Normal', '--', '--'], ['1', 'Headbutt', 'Normal', '70', '100'], ['1', 'Leer', 'Normal', '--', '100'], ['1', 'Pursuit', 'Dark', '40', '100'], ['6', 'Focus Energy', 'Normal', '--', '--'], ['10', 'Pursuit', 'Dark', '40', '100'], ['15', 'Take Down', 'Normal', '90', '85'], ['19', 'Scary Face', 'Normal', '--', '100'], ['24', 'Assurance', 'Dark', '60', '100'], ['28', 'Chip Away', 'Normal', '70', '100'], ['36', 'Ancient Power', 'Rock', '60', '100'], ['43', 'Zen Headbutt', 'Psychic', '80', '90'], ['51', 'Screech', 'Normal', '--', '85'], ['58', 'Head Smash', 'Rock', '150', '80']]","['Pokémon Sun', 'Pokémon Moon']"
shieldon-7,7,0xCC9966,"[['1', 'Protect', 'Normal', '--', '--'], ['1', 'Tackle', 'Normal', '40', '100'], ['6', 'Taunt', 'Dark', '--', '100'], ['10', 'Metal Sound', 'Steel', '--', '85'], ['15', 'Take Down', 'Normal', '90', '85'], ['19', 'Iron Defense', 'Steel', '--', '--'], ['24', 'Swagger', 'Normal', '--', '85'], ['28', 'Ancient Power', 'Rock', '60', '100'], ['33', 'Endure', 'Normal', '--', '--'], ['37', 'Metal Burst', 'Steel', '--', '100'], ['42', 'Iron Head', 'Steel', '80', '100'], ['46', 'Heavy Slam', 'Steel', '--', '100']]","['Pokémon Sun', 'Pokémon Moon']"
bastiodon-7,7,0xCC9966,"[['1', 'Block', 'Normal', '--', '--'], ['1', 'Metal Sound', 'Steel', '--', '85'], ['1', 'Protect', 'Normal', '--', '--'], ['1', 'Tackle', 'Normal', '40', '100'], ['1', 'Taunt', 'Dark', '--', '100'], ['6', 'Taunt', 'Dark', '--', '100'], ['10', 'Metal Sound', 'Steel', '--', '85'], ['15', 'Take Down', 'Normal', '90', '85'], ['19', 'Iron Defense', 'Steel', '--', '--'], ['24', 'Swagger', 'Normal', '--', '85'], ['28', 'Ancient Power', 'Rock', '60', '100'], ['36', 'Endure', 'Normal', '--', '--'], ['43', 'Metal Burst', 'Steel', '--', '100'], ['51', 'Iron Head', 'Steel', '80', '100'], ['58', 'Heavy Slam', 'Steel', '--', '100']]","['Pokémon Sun', 'Pokémon Moon']"
